date,t2m_daily_mean_C
2023-11-17,12.816955
2023-11-18,10.809597
2023-11-19,10.9202585
2023-11-20,11.404922
2023-11-21,10.553353
2023-11-22,10.578954
2023-11-23,8.828979
2023-11-24,9.835284
2023-11-25,10.168277
2023-11-26,6.348635
2023-11-27,7.892779
2023-11-28,11.90498
2023-11-29,13.920953
2023-11-30,14.558051
2023-12-01,8.497491
2023-12-02,7.353279
2023-12-03,5.809597
2023-12-04,9.343513
2023-12-05,6.683909
2023-12-06,5.622589
2023-12-07,6.6662064
2023-12-08,8.704371
2023-12-09,9.92578
2023-12-10,11.904232
2023-12-11,11.36866
2023-12-12,11.533505
2023-12-13,10.459896
2023-12-14,9.134273
2023-12-15,10.726353
2023-12-16,6.994333
2023-12-17,3.6819165
2023-12-18,3.1012802
2023-12-19,4.801277
2023-12-20,9.368178
2023-12-21,10.419139
2023-12-22,11.193901
2023-12-23,9.590862
2023-12-24,7.173218
2023-12-25,4.504083
2023-12-26,3.159331
2023-12-27,3.6842701
2023-12-28,4.1451697
2023-12-29,7.0803223
2023-12-30,8.722931
2023-12-31,9.957169
